,RBR,X,Y,AET_1981_2010,dist_streams_wetlands,ESI,FRS,T_max_bpd,pct_canopy_cover,canopy_rumple,pctl_25_canopy_height,pctl_95_canopy_height,Pct_1_tree_clumps,Pct_2_4_tree_clumps,Pct_5_9_tree_clumps,Pct_gteq10_tree_clumps,topo_aspect,topo_curvature_45,topo_plan_curvature,topo_slope_135,topo_SRI,topo_SRI_270,topo_TPI_4000,topo_TPI_500,SCF,wind_northsouthness,Rx,EVT_PP
376,34,-121.1600494,42.86540449,505.2414856,38.47692108,0.310602337,0.633851111,300.8999939,58.72060013,3.755199909,12.78100014,24.22109985,1.738755816,55.56436326,8.990177494,33.70670343,172.940506,-0.487199992,1.137400031,5.157400131,1.782799959,1.724099994,62,-1933,0.361643821,-0.258819669,1,1
377,15,-121.1592409,42.86540449,505.2414856,76.95384216,0.310602337,0.633851111,300.8999939,54.07569885,2.874700069,7.5770998,24.19989967,41.23561417,26.37966051,32.38472532,0,270.4718018,-0.035799999,-0.317400008,5.847099781,1.674299955,1.701400042,1016,-1165,0.361643821,-0.258819669,1,1
378,-18,-121.1584324,42.86540449,506.4295044,117.8982697,0.262308806,0.633851111,300.8999939,26.21859932,2.015700102,3.31159997,13.8657999,49.35064935,50.64935065,0,0,244.8979034,0.841400027,-0.699500024,8.872099876,1.751099944,1.710299969,2623,612,0.361643821,-0.258819669,1,0
379,-18,-121.1576239,42.86540449,503.3452454,154.1746521,0.270739973,0.633851111,300.8999939,29.27750015,1.906599998,6.934299946,23.23940086,100,0,0,0,187.5984039,0.029899999,0.221699998,9.682999611,1.861899972,1.73239994,3108,1126,0.361643821,-0.258819669,1,0
380,-39,-121.1568154,42.86540449,498.8113708,194.0871582,0.270739973,0.614094138,300.8999939,29.19879913,1.300300002,6.085599899,20.61199951,34.44212889,65.55787111,0,0,236.0543976,0.0524,0.167899996,6.237500191,1.769099951,1.740499973,4025,1545,0.361643821,-0.292372316,1,0
381,0,-121.1560069,42.86540449,498.8113708,237.3609924,0.283483148,0.614094138,300.8999939,33.2478981,1.593899965,5.113200188,15.32069969,77.98991531,22.01008469,0,0,197.2586975,0.754400015,-0.746100008,5.859799862,1.758599997,1.73210001,4896,1539,0.361643821,-0.292372316,1,0
382,23,-121.1551985,42.86540449,498.5770264,288.6481628,0.308193922,0.614094138,300.8999939,47.87659836,2.837899923,7.313099861,21.23159981,41.56009764,53.23714796,5.202754399,0,155.9503021,-0.145099998,0.521200001,6.014999866,1.861899972,1.72239995,4280,-136,0.361643821,-0.309017599,1,0
383,33,-121.15439,42.86540449,502.2207642,335.6791382,0.3009817,0.625944853,300.8999939,47.14419937,2.685400009,7.735199928,20.80870056,27.03598076,16.52406879,56.43995045,0,209.4028931,-0.3398,0.542999983,3.941299915,1.817600012,1.729699969,4421,-313,0.361643821,-0.292372316,1,0
384,2,-121.1535815,42.86540449,502.2207642,387.4320374,0.3009817,0.625944853,300.8999939,42.31230164,2.321799994,6.573400021,27.87809944,100,0,0,0,254.5207062,-0.045299999,0.158099994,2.718300104,1.726699948,1.73179996,5629,800,0.361643821,-0.292372316,1,0
385,33,-121.152773,42.86540449,496.1094055,442.2521667,0.304660827,0.627801597,300.8999939,43.94169998,2.395100117,7.193999767,15.88930035,40.78764048,18.66621258,40.54614694,0,255.3731995,0.0612,0.052999999,1.176300049,1.721099973,1.716400027,6483,1804,0.361643821,-0.224951684,1,1
386,64,-121.1519645,42.86540449,483.4278259,506.9779663,0.334321111,0.627801597,300.8999939,36.31600189,2.770299911,4.881700039,20.6637001,64.39458557,27.94363063,0,7.661783794,125.1788025,1.156299949,-1.312000036,5.501100063,1.791300058,1.69630003,6797,2387,0.361643821,-0.46947211,1,0
387,26,-121.151156,42.86540449,477.1520691,567.8153076,0.334321111,0.748087287,300.8999939,37.91049957,1.73210001,5.537399769,24.12700081,62.55195781,37.44804219,0,0,98.80639648,0.137799993,0.302700013,9.329299927,1.709300041,1.69780004,4709,671,0.386301368,-0.500000536,1,1
388,-37,-121.1503476,42.86540449,477.1520691,624.715332,0.357799828,0.748087287,300.8999939,56.50600052,3.335200071,6.852399826,21.28540039,21.94212973,23.47472886,10.86847284,43.71466856,152.983902,-0.761099994,0.289700001,11.25469971,1.857300043,1.695199966,3286,-285,0.386301368,-0.500000536,1,1
389,9,-121.1495391,42.86540449,477.8077087,689.4900513,0.341877788,0.748087287,300.8999939,53.93909836,2.83859992,7.770100117,18.03289986,19.80572176,29.51963373,50.67464451,0,145.8876953,0.205699995,-0.332599998,9.390099525,1.791700006,1.692000031,2660,-89,0.386301368,-0.500000536,1,1
390,-53,-121.1487306,42.86540449,479.2633972,746.3156128,0.341877788,0.748087287,300.8999939,31.09009933,2.449500084,6.927000046,14.03059959,81.11678636,18.88321364,0,0,114.0018005,0.130899996,-0.116099998,7.714300156,1.738299966,1.690999985,2009,174,0.386301368,-0.615661919,1,1
391,-43,-121.1479221,42.86540449,481.0687561,691.2175293,0.332466036,0.690328956,300.8999939,34.60699844,2.546600103,10.16240025,17.61249924,0,100,0,0,101.0465012,0.042399999,-0.101999998,7.197599888,1.719599962,1.693600059,1110,23,0.386301368,-0.529919744,1,1
392,42,-121.1471136,42.86540449,481.0687561,631.5895996,0.351601124,0.690328956,300.8999939,33.83399963,2.701400042,9.254199982,18.44750023,66.5564916,33.4435084,0,0,76.40859985,-0.079700001,0.315499991,6.014500141,1.684000015,1.699100018,23,-401,0.386301368,-0.529919744,1,1
393,33,-121.1463051,42.86540449,483.6184082,560.8927002,0.292516053,0.690328956,300.8999939,23.56970024,2.509500027,9.708800316,17.59020042,74.28686219,25.71313781,0,0,49.0033989,-0.178399995,0.334699988,4.595300198,1.654800057,1.700099945,-517,-502,0.361643821,-0.292372316,1,1
394,33,-121.1454967,42.86540449,487.4346924,502.9875183,0.292516053,0.690328956,300.8999939,21.63400078,1.267500043,10.04139996,19.37389946,100,0,0,0,71.15619659,0.137700006,-0.122900002,2.778399944,1.699699998,1.704200029,-661,-237,0.361643821,-0.275637984,1,0
395,226,-121.1786445,42.864596,486.593811,314.8165588,0.315818131,0.672754288,302.7999878,38.88150024,4.225299835,6.833199978,33.3219986,57.83062046,42.16937954,0,0,50.72689819,0.081900001,-0.409700006,9.209199905,1.579699993,1.683699965,-3095,-358,0.397260278,-0.292372316,0,1
396,294,-121.177836,42.864596,486.593811,269.6436462,0.325684458,0.672754288,302.7999878,50.21630096,3.232599974,19.61490059,31.65800095,30.3217329,22.00963606,47.66863104,0,37.38869858,-0.136999995,-0.043000001,8.254899979,1.564299941,1.674399972,-4181,-530,0.394520551,-0.292372316,0,0
397,311,-121.1770275,42.864596,490.3269348,223.9901733,0.288301736,0.672754288,302.7999878,22.88829994,3.684600115,5.664000034,29.45240021,79.93159939,20.06840061,0,0,47.69739914,-0.226999998,-0.167099997,7.20870018,1.593700051,1.673599958,-4909,-683,0.394520551,-0.292372316,0,0
398,325,-121.176219,42.864596,494.2877197,198.0720825,0.288301736,0.598351002,302.7999878,39.55350113,2.180700064,9.001799583,16.9428997,20.95937641,36.48928197,42.55134163,0,64.81459808,-0.453299999,0.406199992,6.30919981,1.691300035,1.673699975,-5558,-947,0.394520551,-0.275637984,0,1
399,486,-121.1754106,42.864596,498.0359497,178.8705597,0.341014445,0.598351002,302.7999878,61.20299911,3.903899908,7.725299835,28.13419914,33.61409025,60.38332678,6.002582964,0,59.97019958,-0.1646,0.433099985,5.472700119,1.681399941,1.676800013,-5697,-1054,0.394520551,0.121868648,1,1
400,533,-121.1746021,42.864596,498.0359497,128.2564087,0.378356099,0.598351002,302.7999878,55.35839844,3.908799887,6.65170002,27.72680092,16.2094095,83.7905905,0,0,40.09130096,-0.207800001,0.133699998,3.960799932,1.676499963,1.688599944,-5622,-1041,0.394520551,0.121868648,1,0
401,499,-121.1737936,42.864596,501.7322998,83.61294556,0.378356099,0.598351002,302.7999878,37.30189896,3.405699968,8.56289959,21.28980064,42.66602136,47.7616068,0,9.572371833,33.44660187,-0.203700006,0.153200001,3.749700069,1.685700059,1.704399943,-5629,-1241,0.394520551,0.156433776,1,1
402,397,-121.1729851,42.864596,505.3461609,25.65128136,0.394897282,0.600291967,302.7999878,20.09070015,1.787400007,6.648300171,16.32320023,100,0,0,0,140.2465057,-0.0898,0.0581,2.733799934,1.711400032,1.716799974,-5522,-1358,0.394520551,0.069755785,1,0
403,144,-121.1721766,42.864596,509.2561646,20.27911949,0.428801179,0.600291967,302.7999878,29.52199936,2.541199923,5.535200119,17.24020004,29.61177052,70.38822948,0,0,151.5036926,0.0261,-0.0066,1.856699944,1.712599993,1.728999972,-5321,-1609,0.394520551,0.069755785,1,0
404,223,-121.1713681,42.864596,509.2561646,57.35800934,0.36266616,0.600291967,302.7999878,27.36840057,1.731099963,8.951000214,19.99010086,85.71858088,14.28141912,0,0,146.9884033,-0.235300004,0.25909999,5.024600029,1.710899949,1.750699997,-5135,-2069,0.394520551,0.069755785,1,1
405,153,-121.1705597,42.864596,511.5090027,90.69097137,0.36266616,0.600291967,302.7999878,60.51269913,4.289400101,17.01729965,30.74139977,26.95347746,18.47908471,54.56743783,0,224.0800018,-0.205200002,-0.082500003,7.771699905,1.769299984,1.762799978,-4568,-2062,0.394520551,0.03489881,1,1
406,70,-121.1697512,42.864596,512.2805176,94.68415833,0.384550303,0.634621024,302.7999878,55.3647995,3.7572999,18.6257,31.3416996,0,19.62268084,80.37731916,0,232.1105042,-0.081500001,0.180500001,12.15030003,1.786000013,1.783499956,-2947,-969,0.394520551,-0.017453084,1,0
407,37,-121.1689427,42.864596,512.2805176,123.3530655,0.268878758,0.634621024,302.7999878,44.12879944,3.405299902,9.213700294,18.68989944,62.6045822,37.3954178,0,0,228.4219055,0.0082,-0.088200003,13.15799999,1.813899994,1.782699943,-1490,215,0.378082186,-0.224951684,1,1
408,-3,-121.1681342,42.864596,509.4424438,160.4487152,0.281015217,0.601718485,302.7999878,23.1291008,1.088199973,7.49630022,18.5387001,61.78786863,38.21213137,0,0,211.0314026,0.180999994,-0.148000002,13.61229992,1.850000024,1.767199993,-36,1344,0.378082186,-0.224951684,1,0
409,10,-121.1673257,42.864596,505.0469055,211.5258789,0.264875829,0.601718485,302.7999878,20.36100006,2.273400068,6.436200142,13.63459969,58.3577875,0,41.6422125,0,183.0417938,0.122900002,-0.070500001,11.47360039,1.888900042,1.760100007,950,1947,0.378082186,-0.292372316,1,0
410,-3,-121.1665172,42.864596,502.5370483,243.349411,0.273148417,0.601417959,302.7999878,32.04880142,2.794399977,6.378399849,16.93120003,56.98385815,43.01614185,0,0,195.9046021,-0.179100007,0.150999993,7.413499832,1.875200033,1.750399947,1384,2039,0.378082186,-0.358368546,1,0
411,-7,-121.1657088,42.864596,502.5370483,223.0703125,0.273148417,0.601417959,300.2000122,35.72890091,1.825099945,8.109900475,20.81669998,27.98155523,72.01844477,0,0,193.0695038,0.470699996,-0.1175,2.539400101,1.765499949,1.740100026,2414,2629,0.378082186,-0.358368546,1,0
412,57,-121.1649003,42.864596,496.5973206,198.0720825,0.302521765,0.601417959,300.2000122,49.30590057,2.19810009,8.495100021,18.14290047,39.38189526,60.61810474,0,0,115.8863983,0.296099991,-0.311100006,3.555000067,1.716300011,1.73150003,2511,2400,0.378082186,-0.374607176,1,1
413,56,-121.1640918,42.864596,490.8600159,163.4954681,0.326753646,0.601417959,300.2000122,32.77479935,2.949800014,6.941500187,22.21859932,69.17145371,30.82854629,0,0,68.9720993,0.628700018,-0.130600005,6.377200127,1.665099978,1.729300022,2370,1873,0.375342458,-0.358368546,1,1
414,104,-121.1632833,42.864596,490.5718384,138.1363831,0.303725123,0.748043537,300.2000122,50.33089828,3.09980011,8.877599716,28.32740021,17.10514212,22.87738019,60.01747769,0,48.57860184,-0.88319999,0.5546,7.383100033,1.590199947,1.727200031,754,-169,0.375342458,-0.325568765,1,1
415,49,-121.1624748,42.864596,490.5718384,112.1785431,0.303725123,0.748043537,300.8999939,27.9192009,2.947700024,7.086200237,28.9640007,80.59737737,19.40262263,0,0,0.402999997,-0.238399997,0.0242,7.131800175,1.604500055,1.71420002,678,-512,0.375342458,-0.325568765,1,0
416,143,-121.1616663,42.864596,491.9838867,97.6771698,0.303988874,0.748043537,300.8999939,34.83140182,2.657099962,5.198699951,25.96789932,56.61757659,43.38242341,0,0,68.87169647,-0.455000013,0.397199988,4.348999977,1.675199986,1.703199983,279,-1323,0.375342458,-0.292372316,1,1
417,71,-121.1608579,42.864596,494.4338684,69.06819153,0.328790575,0.748043537,300.8999939,45.47510147,3.617599964,16.33620071,27.21279907,27.54071377,37.33695788,35.12232835,0,8.951000214,0.44600001,-0.237299994,3.247100115,1.630599976,1.700600028,651,-1125,0.375342458,-0.241922528,1,1
418,27,-121.1600494,42.864596,498.8368225,32.69909668,0.342741847,0.633851111,300.8999939,23.85330009,3.203500032,4.883900166,22.68449974,38.48344607,61.51655393,0,0,78.96330261,0.157399997,-0.289999992,1.454699993,1.679999948,1.691599965,248,-1604,0.361643821,-0.190809637,1,1
419,17,-121.1592409,42.864596,498.8368225,9.069097519,0.338448077,0.633851111,300.8999939,50.70240021,4.047100067,8.956199646,33.19269943,14.71391446,80.44751795,4.83856759,0,209.3150024,-0.569100022,-0.624800026,2.357500076,1.806200027,1.682199955,-44,-2003,0.361643821,-0.190809637,1,1
420,33,-121.1584324,42.864596,503.0776367,45.34548569,0.338448077,0.633851111,300.8999939,49.62900162,3.64380002,8.404100418,31.59390068,54.38720434,45.61279566,0,0,201.5312958,0.154699996,-0.234200001,4.596000195,1.830000043,1.709400058,554,-1332,0.361643821,-0.173648819,1,0
421,35,-121.1576239,42.864596,503.2368164,76.95384216,0.284654737,0.633851111,300.8999939,36.90299988,2.953299999,7.288400173,22.25029945,16.41353584,83.58646416,0,0,233.0794067,-0.0233,-0.371399999,9.889100075,1.779000044,1.748900056,1255,-924,0.361643821,-0.224951684,1,1
422,-1,-121.1568154,42.864596,502.3076172,128.2564087,0.266701996,0.632936716,300.8999939,26.50219917,1.827399969,4.947299957,13.11120033,49.38453684,50.61546316,0,0,211.0829926,0.392100006,-0.336699992,8.953399658,1.855900049,1.753200054,2578,-64,0.361643821,-0.292372316,1,0
423,3,-121.1560069,42.864596,502.3076172,173.2648621,0.255128086,0.632936716,300.8999939,16.65049934,2.075000048,7.146500111,14.69909954,100,0,0,0,163.0883942,0.361600012,-0.306199998,7.302899837,1.858399987,1.741999984,2966,-289,0.361643821,-0.292372316,1,0
424,31,-121.1551985,42.864596,504.7535095,231.7504883,0.318998635,0.632936716,300.8999939,57.01800156,3.898200035,8.056699753,27.78210068,5.801542851,52.22868012,41.96977703,0,229.7541962,-1.177700043,1.795799971,5.324500084,1.744600058,1.739899993,2205,-1681,0.361643821,-0.325568765,1,1
425,42,-121.15439,42.864596,506.2377319,288.0776978,0.318998635,0.632936716,300.8999939,57.38690186,3.394099951,8.324500084,19.39430046,14.32193686,2.048912154,19.28676591,64.34238508,286.2510071,-0.774299979,1.718199968,6.055699825,1.641899943,1.756199956,3376,-911,0.361643821,-0.292372316,1,1
426,66,-121.1535815,42.864596,506.2377319,344.7450256,0.304660827,0.627801597,300.8999939,58.43970108,3.898799896,11.21609974,22.76449966,6.140113117,0,38.79221554,55.06767135,273.851593,0.052499998,0.289700001,5.817100048,1.685299993,1.735900044,5524,899,0.361643821,-0.292372316,1,1
427,8,-121.152773,42.864596,496.111969,409.7185059,0.304660827,0.627801597,300.8999939,34.23870087,2.30340004,4.856299877,11.51910019,30.78328982,26.7827096,0,42.43400058,273.1962891,0.189999998,-0.079099998,1.103800058,1.700000048,1.720000029,6427,1844,0.361643821,-0.241922528,1,1
428,121,-121.1519645,42.864596,481.5725098,470.5454712,0.376271725,0.627801597,300.8999939,45.46480179,2.665100098,8.33520031,23.08860016,86.8234387,13.1765613,0,0,80.95490265,-0.457500011,0.737600029,7.392300129,1.598199964,1.693600059,5199,894,0.361643821,-0.241922528,1,1
429,49,-121.151156,42.864596,476.1647339,527.2570801,0.396625996,0.627801597,300.8999939,64.66590118,3.188600063,8.919699669,24.69939995,6.739691483,6.944581257,48.39141827,37.92430899,119.0391006,-0.88380003,1.386399984,10.93410015,1.763100028,1.687399983,3431,-685,0.386301368,-0.258819669,1,1
430,10,-121.1503476,42.864596,476.1647339,584.0949097,0.345025867,0.748087287,300.8999939,53.13150024,3.757600069,8.039400101,20.54820061,41.60569223,28.44961687,29.9446909,0,141.4564972,-0.046500001,-0.397100002,10.43470001,1.837900043,1.693899989,2663,-1091,0.386301368,-0.258819669,1,1
431,106,-121.1495391,42.864596,477.8905334,650.197998,0.37952593,0.748087287,300.8999939,44.23699951,4.247000217,6.336500168,26.88389969,30.82525075,69.17474925,0,0,101.9662018,-0.215100005,-0.235300004,6.458399773,1.722000003,1.702700019,1509,-1485,0.386301368,-0.292372316,1,1
432,-21,-121.1487306,42.864596,480.4121094,709.0735474,0.311686695,0.748087287,300.8999939,25.45800018,2.260099888,6.771500111,19.44669914,49.12932436,50.87067564,0,0,162.3287048,0.165099993,-0.274100006,5.721399784,1.787099957,1.70630002,1199,-896,0.386301368,-0.275637984,1,1
433,0,-121.1479221,42.864596,481.4017334,710.0588379,0.311686695,0.748087287,300.8999939,41.29199982,2.629100084,8.544699669,16.10840034,63.49509009,36.50490991,0,0,131.392807,-0.025800001,0.0012,4.49119997,1.748900056,1.702000022,570,-593,0.386301368,0.913545489,1,1
434,3,-121.1471136,42.864596,481.4017334,648.9318237,0.314569265,0.690328956,300.8999939,29.67410088,2.44720006,11.61359978,18.92670059,63.66577517,36.33422483,0,0,113.0634995,0.243499994,-0.219999999,4.370999813,1.737599969,1.701599956,93,-426,0.386301368,0.913545489,1,1
435,2,-121.1463051,42.864596,483.2524414,592.8304443,0.341856033,0.690328956,300.8999939,40.35919952,3.368999958,11.22529984,20.15509987,22.59883323,77.40116677,0,0,129.3488007,-0.023700001,-0.0173,3.592600107,1.710399985,1.701300025,-411,-493,0.361643821,-0.275637984,1,1
436,31,-121.1454967,42.864596,485.8655396,538.37146,0.313977242,0.690328956,300.8999939,33.16289902,2.568599939,10.10149956,18.74209976,50.97875305,49.02124695,0,0,65.90640259,-0.053800002,0.005,2.777100086,1.700399995,1.703999996,-674,-319,0.361643821,-0.275637984,1,1
437,231,-121.1786445,42.86378752,487.2790833,379.712616,0.324781746,0.672754288,302.7999878,30.5170002,4.520599842,12.12549973,36.68849945,100,0,0,0,187.8094025,-0.280699998,0.105800003,7.706999779,1.800199986,1.713099957,-3336,-911,0.397260278,-0.309017599,0,0
438,288,-121.177836,42.86378752,487.2790833,334.5747375,0.330084652,0.672754288,302.7999878,24.02689934,4.16590023,9.738400459,24.71109962,59.82490272,40.17509728,0,0,90.1292038,0.249799997,-0.323900014,5.624199867,1.703199983,1.69690001,-3643,-288,0.394520551,-0.309017599,0,0
439,243,-121.1770275,42.86378752,491.422821,304.861969,0.330084652,0.672754288,302.7999878,40.6269989,4.128900051,17.28280067,31.71949959,0,100,0,0,93.31500244,0.256999999,-0.225799993,4.379099846,1.707999945,1.689900041,-4133,-150,0.394520551,-0.309017599,0,0
440,478,-121.1746021,42.86378752,497.4433899,186.9642334,0.368422031,0.598351002,302.7999878,52.00049973,3.609499931,6.209700108,22.11639977,17.77715696,66.52232621,12.49941798,3.20109885,89.35600281,0.115199998,-0.343300015,4.772399902,1.700199962,1.680299997,-4886,-27,0.394520551,-0.309017599,1,1
441,392,-121.1737936,42.86378752,497.867981,141.0820465,0.375516891,0.598351002,302.7999878,51.33129883,3.975899935,6.460800171,34.29970169,43.88927751,56.11072249,0,0,357.1828003,0.034400001,-0.082099997,5.680600166,1.585399985,1.683899999,-4822,-43,0.394520551,-0.052336629,1,1
442,503,-121.1729851,42.86378752,498.5615845,85.55769348,0.375516891,0.560179949,302.7999878,58.58169937,3.609200001,8.943699837,28.79109955,38.52459016,61.47540984,0,0,37.87340164,0.334800005,-0.695299983,5.144599915,1.519999981,1.698699951,-4829,-194,0.394520551,-6.80E-07,1,1
443,402,-121.1721766,42.86378752,502.8717651,51.30256271,0.428801179,0.602671027,302.7999878,29.78479958,3.847500086,7.304299831,18.91729927,52.84485439,47.15514561,0,0,23.40870094,-0.250800014,-0.046999998,3.559499979,1.691900015,1.713199973,-5396,-1336,0.394520551,0.05233527,1,1
444,188,-121.1713681,42.86378752,502.8717651,9.069097519,0.460400045,0.602671027,302.7999878,35.71640015,2.193399906,4.788700104,15.49870014,81.87953126,18.12046874,0,0,84.94480133,0.0056,-0.0898,2.0618999,1.706400037,1.718899965,-5134,-1603,0.394520551,0.05233527,1,0
445,-38,-121.1705597,42.86378752,507.8899536,0,0.483531058,0.602671027,302.7999878,26.01510048,1.518300056,3.841599941,14.32229996,65.61494253,18.75287356,15.63218391,0,152.7082062,0.0003,0.055300001,2.315099955,1.709800005,1.726099968,-4898,-1871,0.394520551,0.069755785,1,0
446,-40,-121.1697512,42.86378752,509.0951233,12.82564068,0.384550303,0.602671027,302.7999878,41.56700134,2.312999964,9.53429985,31.02759933,47.14291309,52.85708691,0,0,226.4815063,-0.483999997,0.299100012,6.758999825,1.792099953,1.757799983,-4369,-1896,0.394520551,0.05233527,1,0
447,8,-121.1689427,42.86378752,509.0951233,51.30256271,0.324385524,0.601718485,302.7999878,44.9233017,2.237600088,10.20779991,26.43020058,27.59814598,72.40185402,0,0,217.9046021,0.054499999,-0.378600001,9.426400185,1.825600028,1.775200009,-3168,-1053,0.378082186,-6.80E-07,1,1
448,-21,-121.1681342,42.86378752,507.6991577,89.32025146,0.275877655,0.601718485,302.7999878,44.60269928,4.362299919,15.11880016,33.6167984,3.416109921,96.58389008,0,0,201.8430939,-0.035500001,0.0405,13.20400047,1.838700056,1.785599947,-2036,-445,0.378082186,-6.80E-07,1,0
449,-25,-121.1673257,42.86378752,507.2318726,134.8218231,0.275877655,0.601718485,302.7999878,33.98329926,4.053299904,7.433700085,23.3817997,42.16296438,36.307928,21.52910762,0,201.3703003,-0.149100006,0.210600004,13.92590046,1.83739996,1.773900032,-1365,-163,0.378082186,-0.224951684,1,0
450,39,-121.1665172,42.86378752,507.6549072,167.2258911,0.278711081,0.601417959,302.7999878,47.98949814,3.535300016,9.924099922,23.78879929,25.27740963,61.54205972,13.18053065,0,213.3899994,-0.125200003,0.132400006,12.27960014,1.819399953,1.763399959,-570,402,0.378082186,-0.292372316,1,0
451,3,-121.1657088,42.86378752,507.6549072,211.7202148,0.262479097,0.601417959,300.2000122,37.82040024,3.560300112,8.809000015,21.31599998,53.38072909,46.61927091,0,0,213.4676056,0.0021,0.021600001,10.06379986,1.827999949,1.753800035,701,1444,0.378082186,-0.325568765,1,0
452,17,-121.1649003,42.86378752,503.9367676,266.7301636,0.262479097,0.601417959,300.2000122,26.37249947,1.941200018,6.940100193,13.57479954,38.33293384,61.66706616,0,0,212.131897,0.0836,0.0832,6.870999813,1.792099953,1.744400024,1488,1912,0.378082186,-0.325568765,1,1
453,67,-121.1640918,42.86378752,497.533905,247.5381775,0.288988322,0.601417959,300.2000122,36.16460037,2.228300095,7.72300005,25.20549965,78.08322067,21.91677933,0,0,153.1833954,0.195899993,-0.145699993,3.489799976,1.765200019,1.728600025,1985,1999,0.375342458,-0.374607176,1,1
454,46,-121.1632833,42.86378752,494.2524414,219.1646423,0.267519593,0.748043537,300.2000122,26.56489944,2.1723001,7.441999912,17.9605999,75.63989409,15.1691674,9.190938511,0,165.2434998,0.191599995,0.089699998,1.694000006,1.767199993,1.718500018,1894,1580,0.375342458,-0.390731692,1,1
455,29,-121.1624748,42.86378752,494.2524414,192.384613,0.303725123,0.748043537,300.8999939,19.81040001,2.185800076,6.811399937,27.53879929,100,0,0,0,11.61620045,0.42719999,0.033,5.012700081,1.682199955,1.709400058,2113,1370,0.375342458,-0.390731692,1,1
456,54,-121.1616663,42.86378752,490.7677307,178.8705597,0.312279761,0.748043537,300.8999939,31.44050026,2.825299978,6.14289999,15.46940041,69.92670339,30.07329661,0,0,11.64480019,-0.227500007,-0.282499999,8.87250042,1.526100039,1.704599977,1324,168,0.375342458,-0.358368546,1,0
457,57,-121.1608579,42.86378752,489.0583496,141.0820465,0.328790575,0.60615027,300.8999939,44.19419861,2.88470006,8.53219986,25.50979996,41.70128586,58.29871414,0,0,70.74340057,0.180199996,-0.152500004,7.510700226,1.67050004,1.695500016,1016,-217,0.375342458,-0.292372316,1,1
458,176,-121.1600494,42.86378752,490.3149414,101.3955917,0.333920538,0.632567048,300.8999939,42.80960083,3.631599903,7.902200222,22.74379921,34.65167102,38.74793455,26.60039444,0,13.02250004,-0.998899996,1.788900018,7.156700134,1.620700002,1.680600047,102,-1404,0.361643821,-0.224951684,1,0
459,76,-121.1592409,42.86378752,490.3149414,65.39819336,0.333920538,0.632567048,300.8999939,34.16320038,4.188700199,5.018300056,27.11720085,55.10280843,44.89719157,0,0,356.7857056,-0.171200007,-0.172700003,5.714600086,1.563300014,1.669100046,455,-1348,0.361643821,-0.224951684,1,1
460,74,-121.1584324,42.86378752,495.0965576,32.69909668,0.366803646,0.632567048,300.8999939,47.03760147,3.635400057,7.647600174,33.07260132,32.47967682,0,67.52032318,0,33.81000137,0.0537,-0.197600007,2.025000095,1.546700001,1.700099945,260,-1693,0.361643821,-0.173648819,1,1
461,17,-121.1576239,42.86378752,503.0092773,20.27911949,0.292519271,0.632567048,300.8999939,36.64709854,3.146100044,6.37680006,19.10350037,12.53886787,74.65253063,12.80860151,0,213.8038025,-1.046000004,0.451599985,3.130899906,1.789100051,1.744199991,-380,-2630,0.361643821,-0.207912326,1,0
462,58,-121.1568154,42.86378752,503.0092773,69.06819153,0.266701996,0.632936716,300.8999939,44.24020004,3.79460001,7.734899998,30.12269974,27.14181363,72.85818637,0,0,194.5079041,0.116899997,-0.506699979,9.617300034,1.819000006,1.761100054,650,-1904,0.361643821,-0.292372316,1,1
463,109,-121.1560069,42.86378752,507.7953491,133.9036255,0.336251467,0.632936716,300.8999939,52.02270126,3.067300081,5.807600021,27.44879913,31.60872837,58.27840482,10.11286682,0,310.2338867,-1.30219996,0.372099996,10.9343996,1.525500059,1.770099998,1167,-1792,0.361643821,-0.292372316,1,1
464,-52,-121.1551985,42.86378752,508.0127258,191.3128052,0.343347788,0.632936716,300.8999939,43.67480087,3.118700027,7.764699936,18.09070015,40.24057626,59.75942374,0,0,308.3590088,0.126399994,-0.0144,9.76099968,1.529000044,1.766899943,3115,-301,0.361643821,-0.292372316,1,1
465,-15,-121.15439,42.86378752,505.9618835,247.5381775,0.343347788,0.632936716,300.8999939,42.09270096,2.996799946,5.155600071,17.32150078,14.2702892,58.96927073,26.76044007,0,303.8233948,0.36500001,-0.145199999,10.7027998,1.573600054,1.74849999,4732,945,0.361643821,-0.292372316,1,1
466,74,-121.1535815,42.86378752,505.9618835,312.3247681,0.313342988,0.627801597,300.8999939,52.90090179,2.542000055,6.683199883,17.5916996,42.5115361,52.59128858,4.897175322,0,238.6970062,0.41080001,-0.269600004,7.739200115,1.733500004,1.739899993,5981,1955,0.361643821,-0.275637984,1,1
467,61,-121.152773,42.86378752,495.3849182,369.2804871,0.314067513,0.627801597,300.8999939,47.00320053,2.729199886,5.976299763,13.80189991,22.86935287,47.8046398,29.32600733,0,260.2521057,0.071699999,-0.086900003,1.256600022,1.713400006,1.730800033,6467,2485,0.361643821,-0.275637984,1,1
468,109,-121.1519645,42.86378752,481.4811096,431.1399536,0.333162963,0.627801597,300.8999939,33.43529892,2.677000046,6.691599846,16.89319992,53.48116521,26.97816955,0,19.54066524,48.66189957,1.372799993,-0.702199996,7.300600052,1.564399958,1.719599962,6939,2960,0.361643821,-0.258819669,1,1
